timestamp,value,total value,out_address,transaction
1603597932,18361,2846984,1CYAMGr7EjzmESxaKX1ZPNBvtHkutvPDzS,a0036d18e7e2b4d8af7a7a7010c53b675ea5bfbce68b28bc9fef7a1cd4bb1b23
1603597932,18209,2846984,bc1q0gwce3z8754tsw2ptvnwx9j5r7q40tfdkllv6y,a0036d18e7e2b4d8af7a7a7010c53b675ea5bfbce68b28bc9fef7a1cd4bb1b23
1603340135,17628,18628,3GqhYYFsyayE2z3cPKQyCa9Duj9jqTgENP,d24adffa50e61e5e3ae43f7f0a65a7ad8fde053dccdc014c940762f7bca62043
1603598115,18793,222226,15HMdExhDsGVWEemtSQiGVJJFMScxxD3Aj,b867b042525a280df45597bed0b5df8f1ebd5f1b36a1c810d21a25f007f5cffb
1603598319,18789,1423115764,31pHApsdJSy5gfJKrrFmFFACSJMykBWZE8,3df7cf279eaed15afed74a67216e400b8f7d8c87af9dc83677b347d502893670
1603598739,17326,34775527,3G5ZrDQtzo21KtjHuDySbQUTSAysxXnZ92,67ae2a3d7caa459a9a3262beff1a87d9d310773bf9a540a857c8761b2e20dfbb
1603598678,18605,49872752,3EWE7ZUfT86DJ9bh3XnTmrBkYKZ9wP3cJV,8c2f3be9186b7233148b8235f4173c76b940c93794e5e1c9033d868c621d99af
1603598748,17777,574289,3CXLwyVDEESdHmR9fTPK5n9watdZMt4wk3,cae9c80c5ff3c294eda07e823ceb217aa313bdea310d6138c432f0499243e455
1603598721,17088,111255,bc1qpsuwlhf7da7lvynrh2eptc5ys5m5r33pp06jx7,c7c17eb1fcc6add5c002ab27ae930d03cbfbd29736fd06ad03302504941abd51
1603598831,17011,7351556,3AxEaUzh2CqED4qmz7KPaLHYzbth4GpGnx,f9cd22d6ffd89e1c9a8a2d12af8a5e65fbe70cc5f7f374260753217b45377a9c
1603598897,18280,43280,3FgtnnBzFVtnUtCqCAVjK7tR3XR8hSPsQc,3eac0646c4f7fbd76ef07cf18c6f103d13ba3e8997a61a2f0e8c89af3e506ba9
1603598183,18866,1263330,3NdgZJ6DjgLWjMgGmcYRrbMq84TyXvgfhm,237be4b0885bdebf298f4c91af42f0856c2c94dbbab5316b5c4cbe9e94f70e7b
1603598051,17622,246022,342z8qnKSKzazwAqBhJmkm7vBzyhnAG9MH,c0b74d0b06b5c3310d13a4ea4023f73dd8af929b2c36fb568f469352fbd9529d
1603598331,18554,227722,3KUiNBSQ6HyvPZWw2MLDsLPdhgi9Wxp7UU,d83ef034acb88b1550300e2f0d80ed25804c0eb1b0c49c52fefbf7a76c14ef13
1603598130,17514,45558,342z8qnKSKzazwAqBhJmkm7vBzyhnAG9MH,c4b19617932ba8784919bcf644e8c344b4381d598236d43af797120637d1159f
1603598330,18368,20172,36SeF9afWaQH5prMbjJJpyBwLquUvpFwP4,a1c912e5375a18ca0fb1bd6a6b8854762a87c7c53b9a637cb42b435770c30161
1603600065,17541,105745401,1NWcQ8i1rYAuosC75oM9h6ir8ogu5UXAaV,8902abdec9e34ce7f5775278739d5ec3598182a995f804cc083e9be19c4332b6
1603600002,17915,17915,39BihMXYW7NtTggaxRoVqMsoMRuivVVacc,57a0dc96a60522db1b63056ed86d8e666f91f8e91b4e1fac271bed2275cd9f2f
1603599000,18889,694058,37reYWozNFGg4YgooQrpGUTEaYsKdRyPuZ,fc873753e48c7ee50e368d9e1ba98b6831589810191486ac3476a50b314dba85
1603599057,17054,39175744,bc1qx8naqnhtzq8rew5hx0gjnkqnp8sm5uxwupdg9y,90df6ae5d012ba1d8947dc0d4191b2275b9fba2de9785589183224d2f1114e1c
1603599599,18555,452228312,3Mikc2K3KKJGE1Yh5PQAaPaBJoGziF7h5L,51d49a6c9a09d793c6a1060fd2e1c7d238417e0e4232c8a6939ac8ee6d7398a7
1603599696,17927,4093127,1FGxjckybqoGYFTsbLxiHZujFQuRnuJZ7i,ef0f086124cfa817ababa5d2631ddff24fe4f0e888aeea03ac6a9d551aeed12b
1603599372,18269,377756,361nbxUJpC2EkKJLijHLc3dHDysVj7bRXo,d52d42c87a4ff02dfb6697b45bd34c810b376c83b42c8cb8f3fa768279b605ed
1603599404,18776,368811,3C5hEXK4dvFXUPnZZPxEjpx9kerdsMg544,8e6f4236cfe74138aee4ee64bef32662fd169bb8f0578817fd3578bd43276384
1603599596,18382,2915840,3Cqt44fDZn3jkzNLVzg2CLdDK35zd3giRE,d2cf651554e0fcacb63c201fae2251142be4795919e53ee846ec6a365540f3ac
1603599954,18856,598856,bc1qjc9u2s84xn2swjnxgrnlkl4yrxs0us9ll7l6du,daf3ff5f8fa274ab002222d5a9de2614d334734c24d90665b433f2e3e3d721dd
1603599410,19000,19000,1HLEDwsGa7ePu7XZf72XDUjFy6ZKMGE98Y,19cdc13d294a9b6c7178b50b422474b93f75f828a9b59f20ac5c116ae042633b
1603600430,18056,32923231,3L489sTxihNeaQHqvawffTxArRWMmXgTwX,7013e81d23b4914fc9f53b5733d67c2f7272daaa2d4bd8b34cbe96ec44ae4f1e
1603600364,17693,4239265,3APZKU1VnjQ2Q6PwDNvo5QemPazTYPjyrP,f4c8ef494d0d179c8c77af9ecf62a32a772c8678f42c10bfae8d2538dd224dab
1603600414,18184,33237897,3KXkWvTmL3xJSSriTY9PAWoCmDt6GrMNqV,3607f27530355547b2f9a080df2f2e4dc1867949d5ce4967f65e216c99e9954d
1603600453,18414,19539,17NWk1JUMwJXdao311GCf47kTbwEbHiggo,b6d724c3f75a0a4a0ad008eed82531198dee810d192c9e82d87620ff6ca99c8a
1603599034,18260,2830760,1Gzdvg4Rfty9Xdcnj9S1jNjPN5aMxraQ6i,697d4c4f046953a774d8c509e77b2d210506a06dbff81cb8de9f29cfbbb2ec6b
1603598415,18678,16177904,18xxUp4Mbgz57WugVrQLYfCk6NM3eGsugs,6ecf8c2a4e48e38ab2418060b0d0123ff66f40d1a61e3d28a833405dc65aff16
1603600724,17864,99145467,bc1qq7hpup0mcktga2j6gutexyp6ns3umkrn30dzcq,70e3d2d6f237b8a7f775a5677cbdf5368a0e1195c91506b7d4c7c31b4caf2d59
1603600588,18174,252089174,16boHf76xKBcC7V5AsgbAU7ocEKEAs7wRh,bde102c6584e442cce25f1c37a5722b8d59f11fb8d019fec5b70d1051ffb41c2
1603600742,17305,370555,18p8qCW8L3tWiwZxrG1Zhy7sXeavF7Fprh,714c602f5a8e8d6e648ecc86ef816b32dfabe2b6bb4ca3d3a8cc01aa48faabb8
1603600568,18829,858829,3KABv3gtaAAB45fw9iUEkLf9kiYGcjS5SY,b0fd83cc8349d86368bc53b05668bac617b579b3d14cbf475af37fcf71fdbe10
1603594767,17514,17514,33rYGh1qoxe8A7KH2Vio48foKUnoa3DJ1W,384817728561d11915d316ddcac9bd103d2b7d676c489f710526d8f042910b85
1603483366,18355,41067,12mKKSEuTK9oDcHxduVvHS3WWqFZkoTpCL,d1457b0fcc68979ef80767a01ddd4f34f49a5317f1e926255c1cf4aefd4a82e2
1603600843,17266,17266,1J2xutZ4FxAvRLw5NPtTo3Mbtu4HnjS285,b55a2435e4c7cc3894d37fd2d4ed361f48818784f5f142096ba25663739060ce
1603601149,17768,39508045,3PfHy1LMJ76HbwcJHYuFvvmNd9W6Qtdwpz,75731abad9daee5d48d0e9e130e2be4fd4515f4a6c297c5bbe8944168fb1b87d
1603600972,17853,24942721,1MrATRVMKpKcmFAsVZfHsra3yoEta2E2oB,cd91dfc6d9b5cc5b5c0abbca153f0d8782e1ccd0870bcf30185f43c293b05ac6
1603600890,18995,192117875,12N2z2yeBNcNy7ddrn3h1WQJko8gJg6yiV,56c717ae118a59260a406445a52d571fcacd0f480fcc4a664c1f37aa06ca1cf2
1603600990,18386,9752258,1G4aMPZMJQAeNfGH2pt3cnBnuhFMzzqbF,41825c2123fcfaa4f08961c33e6d3590afab3e378fdd872fd2a1683e320caaec
1603600835,17136,336057,3C5hEXK4dvFXUPnZZPxEjpx9kerdsMg544,32d437462ab630702f165e839c15175012c86ffe38598382c207aa07171f05e2
1603601218,18191,19317,3BSSVAsEFBc5gqjTYoaVngzfJ4fLwTcABK,76352e7986de69fe63ddafff1cbc36cff00fc7f62e459793e1833244d6bed46f
1603600913,18560,927568,1FjMcTEMQrCJLXmHAwneKtdn55TzkeRH66,c711ca446194f50bd5278fbe380cfd3b53533720896b0f444109b15eafd806c5
1603601086,18147,3645558,1LxkHipWF8FFrTURez6AtSgaEGhCpZPfMF,d99d1dc9be2ff3b325c024f640b84e48c02f0582903a346bdf9698e6c1d2f731
1603602896,17052,643396895,35esBbL3EiGmSc8tbCH2ARrbfvDSbbqKEN,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17081,643396895,122iVfZpbPKzApPjx8UTn4H3Hd2ECtmv2F,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17097,643396895,3EUy2x76WSNcNvF2bjJSWgLevSBsJeLSi2,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17186,643396895,bc1qvwh94sf3kqr7vd3sv05vc7mvdjf04w40q2n86r,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17211,643396895,163THoZ5c4FwrfUBi3LrZoZBC1wF72TTHU,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17285,643396895,34kMHxM9mQ9FG18aXaNPbuuWvDCEtAZPBT,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17354,643396895,1BL1JWUCDgzAcwikBz4i6CZ6SGj4UcNBuk,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17452,643396895,1CSK6XLnVuCKrkfS9cxmmdNVsdnUe7P6T,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17502,643396895,35ErrKZf9D9NXfxrQUBhbFVZZzgrxQandf,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17514,643396895,1Q9Sj2VoYUMZDWY9Bz2pST717u4Y8MVcH8,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17566,643396895,34T9vBXafRTMYSmZgy4fPtWjHcRA55T4vM,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17599,643396895,32frqwoRoG8XcLNWiN5e3WCXWePzbcJ9a6,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17632,643396895,3KpSupRs3mJtMDGoxuXBMwch7oD325G9R6,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17637,643396895,1CxMMscsJRPu8YHWuiiM1DCrBzcf3E7f5a,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17668,643396895,1PHtYws1yT6NHM9QDCmaxAYYmHbFzNQjU9,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17680,643396895,36Dr92b8pafztZjBqTkGvV9i8CENi7bk6M,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17695,643396895,bc1qe29lg2k6nhtuf737gmgn0xrwh7c596yaennewz,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17817,643396895,19gQzZThr4GrACJLJKT7ZUhvtgWvmcrbHu,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17876,643396895,3LUByQ3Pew5HLfpR3jFWzBSqBYHeqw6H1b,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17960,643396895,bc1q5m8xfhh2695pw73v7n9ncwwg07kqscy32j6yvy,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,17961,643396895,172GvQyGk5FPA4vCHAswy77xWyZ4k7q5QW,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18052,643396895,1AfXtAai6nDhRNqxPCY4ca3JXy65zLixho,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18192,643396895,39wXgEaFBhNe757nDskqTWtJTba7XEGsej,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18237,643396895,37S2T2fZoqax8aD8R6m96rwvpFBBNBLFbC,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18350,643396895,1AhNToxRLWkpzSn2LPAhyLE9ZATxjUDuuy,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18384,643396895,1K9qj6M3GDr9sGLJM84gC7U2Y2oaU3aSQN,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18394,643396895,1KCB6TCNmkhuoPNEhSu2TF9UfBshKz6Zhu,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18412,643396895,bc1q7jd4v4qlt6acyjfcqhpd9a9tqgewmdp2kxvu82,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18499,643396895,3NbY5V67s3yhHoYYddqmD8PKd2spdcUHjJ,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18505,643396895,32MGJpLNCftZNc8uSfFqLPHSzQWXbFht42,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18546,643396895,1cbSu47nQTnzCMP6y9NXcWkbU3QshLczZ,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18573,643396895,bc1qt98nfw6tv8k5lvwf4vsyveywt8lvay3s3mres7,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18589,643396895,3BCmWRdK7vyYm55C3UmA8gaRd8dtQrrRFK,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18701,643396895,3GwpqKagyJp5RytHaT8sF1H5y4GCxeDb5k,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18727,643396895,1738qeJDkSTqg3tRjaBTXLYAo9kYPK6uPB,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18735,643396895,177465eiHKFLDZZQ8DciXbVtku1pumM5gP,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18806,643396895,134iYPcKxhbkVicUbxcPeHjd6jhPV7izh7,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18840,643396895,16iPxVGUTPBbqgYXWcJ4eR811rtfAzZB69,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18931,643396895,1Makj411AdmwUh3Z5KCG7uFc8c8Hgv1KZJ,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18931,643396895,3NG6Xm5MZXx2RZJYm2rKBLpttKeEpKpVYS,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18972,643396895,3KiuGBNrG9dkjCBUagfsRUXn5ZgwpYsVue,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603602896,18997,643396895,1MGyZJ3hnnsQaahTeFZL5XYjYnH9GMuZyz,69ee5e130dfb0a27b3ef35ddf4432561cee5c0ed763bb6b93974803f9aa12bd2
1603603149,18629,120921,37Rs6bV72Jn748EMiaYcvV9biBFrkJzRKv,449f2304a6b64318a9d991d744b2b8682719ac298454f7d6ed1f831ad81b61ed
1603602290,17970,638144588,1D54pCHSna7s6rZs3pBjnEBbNRL1XBadSm,a821165387e4b0bbe97337f682ba2a7f2542e91a7a64010dba25713af167e9ca
1603602972,17927,1136437,38yyeTwG7A5qTY9LgbMixZj4vwSzRAsmMJ,0b063c3c1caca91bc24c2e7453d8300e2a9b0b4d7612ab6cfca7107f5da80f46
1603602609,17869,25280486,3QGMRbNk9wM4GGVMCPPmEY77xgSbdvJc1w,cc1ea445e4abeb734f69c0becffd5b3fcb0f80bdbbc2af80bd79dd2e82f505aa
1603603198,17150,1371830,18A4wpffZYeUFWdGHFqUefZGxabdkjtT6M,65a3771fc2043473780da0b941df9c76d23ffe6bd426060f53b60ac4d513d008
1603601860,17173,497173,bc1q46jg6qlhtfv56702n7q8d6dtchsqyx67927fr3,8efef86b41564f67004932e8a4b61b6e6bac55066092eba05196a15c661f47ee
1603603428,18606,621020,bc1qxvg27p5hqp08m9r7sterfrn83nzhr5lqt2adkk,587e0b46e3626b62baacfa2fb0af6836c23726c39de001c9adeaee625035d722
1603603758,18871,272931,34GhMKJqX6SJmPPjAZRHv3oubhs1qvYGiF,e2fb446bf412df43be0ec9e312214a4c072486396d3fddbdd0515b8bb1c1faf2
1603603720,17013,208879739,19Hcyb9Rbpy7FybYUJhJ6tv1Yu2BmLnXd,f17f12df83caf9c316be14e91e03e008c39676140d8f2c8d9d3c7dd39f53e3a2
1603602659,17000,17000,bc1qhhzvscq4jy7jnrgahclcs662wt5dmjqxy6lvzr,d0d9b7e6d0508b2d492109ee90964eccfa6ab1286fe480134f80fe91a1a241df
1603603806,18870,314622,328wyCcWvtLeS2KrjGp8M83duaURz8HJ1Z,42d58d56b398a7c11d15da97ac71c240c5a43c85da18095e990ba74b55687ab5
1603604560,17553,317553,3NA7mBiiPiwiHMrknPomXzgBD3yKagPiBe,6b84bbc1e7ae699aff42a5b2ee1ab17aba133104c2f14ef58d454de935a2031f
1603604632,17124,709360,1CDvW39khrJ2xu8QGyxyxrCqnWSi7Ud9Kk,78bae7191731f4ee2649d7cf30b90541814cbe65bc3d45752a6ca08947780fad
1603603172,17230,393938,bc1qpuleqdjrjys782n62pdmr50k5kscqhl85gc74r,4ff88c1f4766c6d4ab6e56001f79ff1df81a54352dcdede45bd9a963c862a3eb
1603602455,17528,2557902,14BQv4ts1KRykWWXc6RjU6LrVPRtkjFbtp,e187d7f23b5e5eec1ecb35d3e96ca03c61c1741af166238a0760b946fead59b8
1603602905,18047,986161,1BYsmUV6Fyoud5ErGkPovTY8VM1c4L7NYg,7453bc67290bf8d5bf3eef07b9364870501dc91ae5be789769771b20d96b969d
1603601379,18091,72311894,3956hSijR1fHbVk4gFyCNbLCYiymLMH6W5,be885461dcee1736a40ab86a1895e96b6b3bcc24f7deaf1acbd97a29e37ea1ac
1603604697,18354,1073513,3PJ6iubvYj4PpTAb6LBiz3nK9Q8pFrtX8F,b9ff3b1753262d2aef014f0dd5fc71ce659754e4c320f5b4b9f02377b40bdbe4
1603601930,18220,55392333,3CChjqqRCiPEdgP6VuLwEL8DNoMXtUVM14,39cecf61d6f3999d59d2e18c2db5b8eff8be4d355dad9c80d341faefda848c6c
1603601795,18114,63114,3Nd9TTGumB5EwS5ooGW9Tkq8Ho1VamKEXr,c066c112c4bdeead54d7bd69a4655ed2ba27fe31b43827750514482d29bd7c45
1603605435,17551,17551,3ApXXMoo2nBxZ6famgBdL4hmNVSy5buv9g,bfd7e6ddb7417551dceff64427f8a60d129f5c111a80b67e886a3b6926eaffda
1603605537,17406,52737656,3Gx3ABECeroka8FEdyREKT19PX52mXAJhg,7e4e1fdf2363091dd2a1b24e8f7af59d2e195e4c4d29f845e79d40f886714ee6
1603605068,18646,445756510,3NdrubqKJ7De82sRoUMngwE4wipQMtF8Y7,0102dee3a55542fd3b65eb978e61d509ac65837907ab05a836df39369efafb7f
1603605168,18061,1133540,3C8ezMEvJGmpuxdX4FdcHcZPZV8Fm3YMuf,261046e8b0e603e0515ef508a0afdabffac48d865a5636c048e4cf56329ab181
1603605089,18340,993163,36WZk5QukSwuidTyLiDUgCkymZx7qNqhXc,296422006fdbc88191aa105c0f3a1ec4abc88048918de146fda383c97b9f293c
1603604816,17322,10117322,1PgEGCnJjn8KsFskMrvZ6zY43ygKSJ4DUy,38dd795273e1650a4f6c6de9749b2ce1abb91c7b636861a035fd879039e95dc7
1603605185,17114,29104540,3EmAx1LaVS3FNFib7Y2g7BQA2t5DKtfrDX,48dd7ae9e2109d7aa5a9a2986f85cb10d38270a4418deaa531540cf721b77380
1603605662,18724,465020464,3BNqYA3kjy576qAPTuvxn6zQtYMKJ7zL7b,3223438b557b64a3caf45806f0c6865e4dea855ef0fe0b5a0b83581aedf91cd5
1603604742,18157,54457,33PswnWqFsXs33HeT6UMgAKj1KoNQM5aia,e997bbc99d06ef10f2f1b25741bc10275b0ab54ac31af3ee011f3ba20e9adddf
1603601424,17506,46410431,3BcrcSb9RZtFigK95ckqLKmroDKfTBjH1W,2d9185989da93bb283cae327c2681c9dff2e918f4619b66216bf28ab06614c6b
1603605190,18780,368878,3C5hEXK4dvFXUPnZZPxEjpx9kerdsMg544,d302de021650018dbb9f8e2a113a7a285f64545ddb7af91c33914fe505d0b6ba
1603601983,18776,368797,3C5hEXK4dvFXUPnZZPxEjpx9kerdsMg544,b492253897368c1e0030736e65f361ed7d831eab25c4b6f368b59c0f918250f2
1603605099,18077,21118077,15CNG3skCiS6cXXCXezSEGiPujUrMVbcRK,fc6613b2766d4a1d4c279634b48ea0ad8e7adf17287bc94233da87197fc54187
1603605567,18234,19362,3CBvfevT15mDLnnS5bTdoDnb7NvPK3wQUa,9eb3eb2973c72effbd1493fa6da0788a97fec09e1226a4481fcf63f4411f5838
1603604092,18249,1018249,bc1qzu83qk3j6xq9zsukkrlnujv58cyf97nfk8f5gp,ccb554da680cb71710abef2e1c396a9196d3ea464f4329475f82914a2de70886
1603601400,17294,2176362,37mE6jQwJv4EWzv89gGrPaxCPjhMDpj9x3,7d42a127496b540d20ac7beb90fc2cfaff29c7a3e0dc57ca9e87b529295c44e1
1603605761,17653,47307754,3JdxBRf4N48uUHPrw7SXWN3cvGpwu631hf,af235940cc0c6481c0104fe8486681af74b4e5f0c255151808a3328e13ca5ca8
1603606055,18386,9715792,1Ba2uaoYmcY6vF3BnMVYoMYUb8FeHUxM6V,ea6e703a303d935a1111393da85f606b46a7659c5a2f318d1ce59ddee4ecb0e0
1603605949,18443,1046235,338qtK1tLuen7HPZ7uLbXSF1WoPhKRrJ3D,7d39805a546e3cb97a27fe88b6072ccad6aa8f2b0e75191f4ae35d355cc4e2b9
1603606063,17364,40124,15F2Vq2gFJy2TipSXLCGJjnvegSZ38vQtz,793339fbb41203345c4144b1b2d1dd85ade739b2d1670603a4a3ff76d2eee81a
1603606156,18173,3629475,33LneCSx2MsQJt647C1sSM3FvMwLABCqh8,8561087d81c475806d9c2f1c3de3013d9a465f32ac0668a3ebc6688d397b52fb
1603602703,18608,3299537,3DWRdpkYqnRRvzFCGccxunhphQtbg6zGkN,6b41ae93fbc5d249a98f86a9055a2017396b679ead666c1abe2eb7276426dfb7
1603601510,18638,3512637,1FNrCP5tEurAb3hXm2RebfLEaLPoYoBcba,7ff78163610f0ddc09929cae731215860903d31a771a1e330a97d56c33d9394d
1603606444,17332,24868328,3LdNmcNjw4T8c4UYmBtQ6DM7rkKnHexk1Z,1cc8d55a5d79ee12c253f0face96a90ae8fee4e7947a039c4772d218823b2f6e
1603606818,17585,17585,3JytAZkhxjFXw3Z9yChkSKhzvkZ63UaVW9,4e4bf6fce6fa82fa1824c7cdb46cbf872fd6c67507522872835c144e58ddd089
1603606877,18652,944496,3FmZpJ9nFJzxtr2UAqfZ7v4XQCf5ewCVgf,ca7ea42824b3a7d3a3b035f23d57bcd28b60308b73cc23217a036446b39a4520
1603607069,18724,58320146,19VbnWrKvvW5EgnayPdNf5cVvxVEXBrRm1,6f19ec83f5141e8c7387275dd05294bce661a4ad3b4f2b655a664f5569ec7d02
1603606533,18052,299558898,3DoV93XMZzssjMqtmZ9fRhsstNJbny7JD9,e9571299508149a04a9dd31d02f8d543eaf27865dc6c8b8b944ee59c913a5319
1603606533,18052,299558898,369kz8CVXKSw1DKWwR3WmqAwKhb4KY5HYb,e9571299508149a04a9dd31d02f8d543eaf27865dc6c8b8b944ee59c913a5319
1603606533,18814,299558898,3NBk1F1GTEX8QRpN1xng1cPSZhbtjccdUj,e9571299508149a04a9dd31d02f8d543eaf27865dc6c8b8b944ee59c913a5319
1603607091,18677,19829,3CBvfevT15mDLnnS5bTdoDnb7NvPK3wQUa,d467229662f8efd8eb041facbcbc3032eded980b426c7d8d0922fdce2f6518c5
1603606331,17000,17685472,3Gy2szHdmD2iMwhMnXAesGRhQLzWbdo1Nb,cf3eb47982e02fc57901a56b9b633199e9f4d0d102eaa247c3e7c7046dfa0d5c
1603605051,17622,819377,3GF97ifexqMdwBMHHCVSNTYMTzXTX11yZ1,945b0915203c3236e9cfbbc5d2c2fda3f5500bf7507d0a74f0b7e0c293a18ef2
1603606054,17695,19043,31y3io7bp2MX5VV93eLYkGV9aq7Adu6aTi,ac4d72fa6f60f06e44047c4f0026ac332c891b6ca5e14cd1da55e4992508e157
1603604831,17502,66934,1FuAFwEdpz58jXAD3Ak4YjwM5eLLKHLmNH,f9cb2fc51a1f11e59c6f42a726f6b3ad83f395918fa46ca099a0208540163e95
1603605255,18242,2741071,12uCLCWqkTcqanFVTTvBh5bywjdHgBsnyg,e420bf6c3e849117938c8d48c2a482e88c6b87802c1592e0d9ca9ab03e6ff269
1603605645,17000,2675155,32dV7x5TbdSvctUJsjJeyzVAyvpG5ZgFTR,98625fcc98d8345c2e2828eda2e8335167d15826ab4790d9d9636e25ac37d86f
1603605671,17000,2657259,32dV7x5TbdSvctUJsjJeyzVAyvpG5ZgFTR,4b987d99f0fe49ca0eee96bf5fb19a0cd6d25d3dac4e2a3d61766e93850aaa6d
1603605725,17000,2615243,32dV7x5TbdSvctUJsjJeyzVAyvpG5ZgFTR,e1b7eb2175390534b816e834f684f3116bd515afd8cd0842b0e63ce215679bd4
1603606187,17044,938566,12iqDMwg92KSq3YrgSpAyyeU911g37Gotc,847a2b522baf4fe1d5ab2e8230527d802532afef786fd4d76ba0eee5b9f823ac
1603604644,17019,17019,19iSDanXYU3YxYgSBMCYsqGbCDV9YRxWpS,5f14e70a4ffdfbc14f848b209e3d153f2e7345dcebbd371dc6b6001b9867acac
1603606386,18487,43487,3Jt1smLnsqaXCTLtNdw1ZArbAh5Xi7cWxK,dfc1e10b14cc8bd78250f38034b08f77e5b505184036ff76d83e9586a30fb0ef
1603607073,19000,19000,12irbZGcp62M4WAKjW8sDGdwvBu6rNCw1M,6503ae55028a8f5b3ec1616c05ea150896cf0df71c7d0431aa2555dd57f62485
1603606365,18166,1016676,1D1SnPSdKkfyiVQnwBMz7hSYX3UkfnKGVx,c34e7f17d2e77e750b42ebac8e0060be40e06c24fcf8cd4ec7d8aa1c705506bc
1603606857,17286,1024480,3PGJ2MSNP6rUkZKVkWBXxr4qGRr44iEJp5,f5916f1952fee3899f5b90ee44b42ab0d3dd88e1f7555002abd0d35a9c87d437
1603606239,17632,94442,1HXz5fgnNWyji6hv2AY7d3MamThNHWG7bc,cb249693db95936e606439051b91cec70dc49ff828b99f0db6c1154a3b4f4296
